-1.2045010E-09 -4.0809673E-03 -1.0109734E-10  8.1753083E+02 -5.2984667E+06 -2.7272399E+02
-1.2045010E-09 -3.9509673E-03 -1.0109734E-10  5.1727185E+02 -5.6540592E+06 -2.1914295E+02
-1.2045010E-09 -3.8209673E-03 -1.0109734E-10 -1.2067494E+03 -6.0418761E+06  3.9668810E+01
-1.2045010E-09 -3.6909672E-03 -1.0109734E-10 -3.4674325E+03 -6.4662949E+06 -4.0592216E+02
-1.2045010E-09 -3.5609672E-03 -1.0109734E-10 -2.7932114E+03 -6.9298804E+06 -1.1326589E+03
-1.2045010E-09 -3.4309672E-03 -1.0109734E-10  3.8311809E+01 -7.4397743E+06 -9.6066240E+02
-1.2045010E-09 -3.3009671E-03 -1.0109734E-10  2.6871882E+03 -8.0054175E+06  2.3215266E+01
-1.2045010E-09 -3.1709671E-03 -1.0109734E-10  7.6421606E+03 -8.6279722E+06  1.6527654E+02
-1.2045010E-09 -3.0409671E-03 -1.0109734E-10  5.2435188E+03 -9.3085112E+06  3.0551461E+00
-1.2045010E-09 -2.9109671E-03 -1.0109734E-10 -2.0390738E+03 -1.0051351E+07  7.2682048E+02
-1.2045010E-09 -2.7809670E-03 -1.0109734E-10 -3.5216698E+02 -1.0866656E+07  1.6207618E+03
-1.2045010E-09 -2.6509670E-03 -1.0109734E-10 -1.4969792E+03 -1.1740827E+07  6.9866650E+02
-1.2045010E-09 -2.5209670E-03 -1.0109734E-10  1.4107272E+03 -1.2638704E+07 -2.3244018E+03
-1.2045010E-09 -2.3909669E-03 -1.0109734E-10  1.5608005E+04 -1.3531584E+07 -1.1475946E+03
-1.2045010E-09 -2.2609669E-03 -1.0109734E-10  2.4598669E+04 -1.4462401E+07 -3.6820926E+03
-1.2045010E-09 -2.1309669E-03 -1.0109734E-10  2.2276166E+04 -1.5419516E+07 -5.3055304E+03
-1.2045010E-09 -2.0009668E-03 -1.0109734E-10  4.3033060E+03 -1.6318114E+07 -2.8438334E+03
-1.2045010E-09 -1.8709668E-03 -1.0109734E-10 -3.9523157E+03 -1.7137848E+07 -8.1323549E+03
-1.2045010E-09 -1.7409668E-03 -1.0109734E-10 -3.4615463E+04 -1.7895616E+07 -1.0313161E+04
-1.2045010E-09 -1.6109668E-03 -1.0109734E-10 -1.3735825E+04 -1.8502128E+07 -8.4880109E+03
-1.2045010E-09 -1.4809667E-03 -1.0109734E-10  6.2305353E+04 -1.8832005E+07 -8.8654922E+03
-1.2045010E-09 -1.3509667E-03 -1.0109734E-10  6.1007640E+04 -1.8874192E+07 -1.2437276E+04
-1.2045010E-09 -1.2209667E-03 -1.0109734E-10  1.1298048E+04 -1.8733932E+07 -2.2612730E+04
-1.2045010E-09 -1.0909666E-03 -1.0109734E-10  2.3825903E+04 -1.8280022E+07 -2.1499444E+04
-1.2045010E-09 -9.6096661E-04 -1.0109734E-10  5.4395513E+04 -1.7396373E+07  1.3300246E+03
-1.2045010E-09 -8.3096658E-04 -1.0109734E-10  5.1779125E+04 -1.6103911E+07  1.3071893E+04
-1.2045010E-09 -7.0096655E-04 -1.0109734E-10  7.1794558E+04 -1.4421558E+07  8.9765516E+03
-1.2045010E-09 -5.7096652E-04 -1.0109734E-10  1.0137436E+05 -1.2332707E+07  6.5553862E+03
-1.2045010E-09 -4.4096649E-04 -1.0109734E-10  5.1571526E+04 -9.8691625E+06  2.2451968E+03
-1.2045010E-09 -3.1096646E-04 -1.0109734E-10 -6.9849473E+04 -7.0987659E+06  1.2765497E+04
-1.2045010E-09 -1.8096643E-04 -1.0109734E-10 -4.1794318E+04 -4.1141697E+06  3.0954352E+04
-1.2045010E-09 -5.0966400E-05 -1.0109734E-10  6.7164826E+04 -1.1622190E+06  2.8036786E+04
-1.2045010E-09  7.9033629E-05 -1.0109734E-10  8.1407814E+04  1.8534991E+06  1.9707022E+04
-1.2045010E-09  2.0903366E-04 -1.0109734E-10  3.7209289E+04  4.9192565E+06  3.0647891E+04
-1.2045010E-09  3.3903369E-04 -1.0109734E-10  8.3044824E+04  7.8311031E+06  2.7568472E+04
-1.2045010E-09  4.6903372E-04 -1.0109734E-10  6.1790056E+04  1.0369761E+07  1.4169854E+04
-1.2045010E-09  5.9903375E-04 -1.0109734E-10  4.2625556E+04  1.2515321E+07  2.4414240E+03
-1.2045010E-09  7.2903378E-04 -1.0109734E-10  3.3937602E+04  1.4555839E+07 -1.2377911E+04
-1.2045010E-09  8.5903381E-04 -1.0109734E-10  4.3099201E+04  1.6237835E+07 -1.5373864E+04
-1.2045010E-09  9.8903384E-04 -1.0109734E-10  1.9630841E+04  1.7465004E+07 -1.8955945E+03
-1.2045010E-09  1.1190339E-03 -1.0109734E-10 -1.0626443E+04  1.8405790E+07 -7.6775774E+03
-1.2045010E-09  1.2490339E-03 -1.0109734E-10  2.5006827E+03  1.8928126E+07  1.6164174E+03
-1.2045010E-09  1.3790339E-03 -1.0109734E-10  5.3712909E+04  1.9063639E+07  6.7618931E+03
-1.2045010E-09  1.5090340E-03 -1.0109734E-10  8.7726454E+04  1.8859218E+07 -4.8356277E+03
-1.2045010E-09  1.6390340E-03 -1.0109734E-10  1.2355812E+05  1.8426744E+07 -3.2621927E+03
-1.2045010E-09  1.7690340E-03 -1.0109734E-10  1.3954487E+05  1.7797034E+07 -1.3224082E+03
-1.2045010E-09  1.8990340E-03 -1.0109734E-10  1.3497120E+05  1.7004386E+07 -1.8032198E+03
-1.2045010E-09  2.0290341E-03 -1.0109734E-10  1.1398826E+05  1.6126912E+07 -1.1980903E+03
-1.2045010E-09  2.1590341E-03 -1.0109734E-10  1.0058320E+05  1.5197124E+07  2.5557057E+03
-1.2045010E-09  2.2890341E-03 -1.0109734E-10  8.6006595E+04  1.4281039E+07  3.6527832E+03
-1.2045010E-09  2.4190342E-03 -1.0109734E-10  5.2628932E+04  1.3338866E+07  2.7170789E+03
-1.2045010E-09  2.5490342E-03 -1.0109734E-10  2.1206162E+04  1.2409567E+07  4.9230302E+03
-1.2045010E-09  2.6790342E-03 -1.0109734E-10  2.5882858E+03  1.1531512E+07  4.4169716E+03
-1.2045010E-09  2.8090343E-03 -1.0109734E-10  2.5009514E+03  1.0693640E+07  2.3514727E+03
-1.2045010E-09  2.9390343E-03 -1.0109734E-10  1.2592618E+04  9.9062007E+06 -1.6837577E+01
-1.2045010E-09  3.0690343E-03 -1.0109734E-10  1.6658853E+04  9.1783924E+06 -1.1637358E+03
-1.2045010E-09  3.1990343E-03 -1.0109734E-10  1.2853764E+04  8.5071973E+06 -9.5488487E+02
-1.2045010E-09  3.3290344E-03 -1.0109734E-10  1.1156953E+04  7.8936988E+06  2.2082902E+02
-1.2045010E-09  3.4590344E-03 -1.0109734E-10  8.8638374E+03  7.3432790E+06 -7.7784706E+02
-1.2045010E-09  3.5890344E-03 -1.0109734E-10  8.6646488E+03  6.8393380E+06 -7.2314433E+02
-1.2045010E-09  3.7190345E-03 -1.0109734E-10  7.7268418E+03  6.3795756E+06 -5.4884000E+02
-1.2045010E-09  3.8490345E-03 -1.0109734E-10  5.8659140E+03  5.9596857E+06 -2.0255183E+02
-1.2045010E-09  3.9790345E-03 -1.0109734E-10  4.5507101E+03  5.5769661E+06 -7.8456184E+01
