   1.5046368163232279E-003  -3.9610532427919985E-004   1816412.3489145366       -482008.81681759760        6.0271745774279923E-003
   1.6352854877607851E-003  -3.9610532427919985E-004   1907218.4471558069       -465605.73854180123        6.3284851290338947E-003
   1.7659341591983423E-003  -3.9610532427919985E-004   1985829.0376561792       -448853.38850511436        6.5893288481726590E-003
   1.8965828306359003E-003  -3.9610532427919985E-004   2052606.7463602936       -431896.20206333406        6.8109089912942612E-003
   2.0272315020734583E-003  -3.9610532427919985E-004   2108000.5907527297       -414866.31839125120        6.9947154771220019E-003
   2.1578801735110155E-003  -3.9610532427919985E-004   2152551.9628775283       -397886.74667290598        7.1425447393600513E-003
   2.2885288449485727E-003  -3.9610532427919985E-004   2186908.6875469149       -381068.02251055697        7.2565463742943039E-003
   2.4191775163861307E-003  -3.9610532427919985E-004   2211789.6006183834       -364504.85783368209        7.3391056053065604E-003
   2.5498261878236887E-003  -3.9610532427919985E-004   2227946.3839564649       -348276.62305570679        7.3927166445876425E-003
   2.6804748592612459E-003  -3.9610532427919985E-004   2236142.3613741663       -332448.70104358229        7.4199123343541545E-003
   2.8111235306988031E-003  -3.9610532427919985E-004   2237137.4104254423       -317073.57128482836        7.4232140815310701E-003
   2.9417722021363611E-003  -3.9610532427919985E-004   2231674.6989435717       -302191.90307439928        7.4050878472610663E-003
   3.0724208735739191E-003  -3.9610532427919985E-004   2220469.9437027033       -287833.78144135349        7.3679085052606548E-003
   3.2030695450114763E-003  -3.9610532427919985E-004   2204203.6684478442       -274019.98223992478        7.3139341526065795E-003
   3.3337182164490334E-003  -3.9610532427919985E-004   2183516.0732929124       -260763.20487229305        7.2452890854991896E-003
   3.4643668878865915E-003  -3.9610532427919985E-004   2159003.8971116175       -248069.22077687600        7.1639533881253954E-003
   3.5950155593241495E-003  -3.9610532427919985E-004   2131218.7753873453       -235937.92840754212        7.0717574837167113E-003
   3.7256642307617067E-003  -3.9610532427919985E-004   2100666.7590409657       -224364.31628217609        6.9703805379355919E-003
   3.8563129021992638E-003  -3.9610532427919985E-004   2067808.7641796055       -213339.33647381634        6.8613519512206898E-003
   3.9869615736368227E-003  -3.9610532427919985E-004   2033061.7703034093       -202850.68948772654        6.7460553346469221E-003
  -4.1132560554917492E-003  -3.8981835420029778E-004  -2042715.9973137018       -194368.18014243810       -6.7780897521820850E-003
  -3.9826073840541921E-003  -3.8981835420029778E-004  -2081353.5588263974       -204565.47696995860       -6.9062959541616583E-003
  -3.8519587126166340E-003  -3.8981835420029778E-004  -2118552.3980134246       -215309.68935908162       -7.0297282232672197E-003
  -3.7213100411790765E-003  -3.8981835420029778E-004  -2153928.6899919850       -226617.95598113473       -7.1471129612559609E-003
  -3.5906613697415189E-003  -3.8981835420029778E-004  -2187053.5583003345       -238504.97804950451       -7.2570270808489275E-003
  -3.4600126983039613E-003  -3.8981835420029778E-004  -2217450.6752414908       -250982.30156137949       -7.3578900432507872E-003
  -3.3293640268664037E-003  -3.8981835420029778E-004  -2244594.3333189096       -264057.49378476472       -7.4479574588353524E-003
  -3.1987153554288461E-003  -3.8981835420029778E-004  -2267908.1904669865       -277733.20426133659       -7.5253169236004138E-003
  -3.0680666839912885E-003  -3.8981835420029778E-004  -2286764.9774231571       -292006.10235279385       -7.5878870481770958E-003
  -2.9374180125537309E-003  -3.8981835420029778E-004  -2300487.5616305233       -306865.69013774168       -7.6334209880452525E-003
  -2.8067693411161733E-003  -3.8981835420029778E-004  -2308351.8257061602       -322293.00524648780       -7.6595159947958867E-003
  -2.6761206696786157E-003  -3.8981835420029778E-004  -2309591.7371672750       -338259.24390358775       -7.6636302383712275E-003
  -2.5454719982410581E-003  -3.8981835420029778E-004  -2303406.7905749986       -354724.32807389670       -7.6431075014023924E-003
  -2.4148233268035005E-003  -3.8981835420029778E-004  -2288972.1602947670       -371635.39834561863       -7.5952108678480259E-003
  -2.2841746553659429E-003  -3.8981835420029778E-004  -2265453.1398088685       -388925.22081598733       -7.5171706351644480E-003
  -2.1535259839283853E-003  -3.8981835420029778E-004  -2232026.6963336519       -406510.73813439586       -7.4062558363039077E-003
  -2.0228773124908277E-003  -3.8981835420029778E-004  -2187910.1276347134       -424292.29721626104       -7.2598693280507033E-003
  -1.8922286410532701E-003  -3.8981835420029778E-004  -2132393.1917509940       -442153.67261975037       -7.0756544030778513E-003
  -1.7615799696157125E-003  -3.8981835420029778E-004  -2064879.5717776653       -459963.01989886857       -6.8516323773651598E-003
  -1.6309312981781549E-003  -3.8981835420029778E-004  -1984930.4535795657       -477577.56145417655       -6.5863471886912729E-003
  -1.5002826267405973E-003  -3.8981835420029778E-004  -1892245.4736938849       -494851.53779860958       -6.2788021784350792E-003
  -1.3696339553030397E-003  -3.8981835420029778E-004  -1786577.2998568383       -511637.35465552186       -5.9281766547898112E-003
  -1.2389852838654821E-003  -3.8981835420029778E-004  -1667687.3654310587       -527775.39319619595       -5.5336790118337108E-003
  -1.1083366124279245E-003  -3.8981835420029778E-004  -1535428.9344598900       -543082.89377937396       -5.0948223539408564E-003
  -9.7768794099036688E-004  -3.8981835420029778E-004  -1389777.0813328754       -557358.13436047162       -4.6115239735664759E-003
  -8.4703926955280928E-004  -3.8981835420029778E-004  -1230740.8905390971       -570348.23565826914       -4.0838140146377908E-003
  -7.1639059811525168E-004  -3.8981835420029778E-004  -1059826.3186201300       -581760.58166845969       -3.5166895049428522E-003
  -5.8574192667769408E-004  -3.8981835420029778E-004  -879980.16462095152       -591506.27776404074       -2.9199284402651052E-003
  -4.5509325524013648E-004  -3.8981835420029778E-004  -691194.25591490220       -599597.20713089884       -2.2935037023966887E-003
  -3.2444458380257888E-004  -3.8981835420029778E-004  -496846.59429333225       -605407.62547736662       -1.6486240934201822E-003
  -1.9379591236502128E-004  -3.8981835420029778E-004  -299819.66429685318       -609481.54331825092       -9.9485420231968020E-004
  -6.3147240927463252E-005  -3.8981835420029778E-004  -98966.482979796448       -611643.09468323388       -3.2838813862377813E-004
   6.7501430510093913E-005  -3.8981835420029778E-004   103761.51590403407       -611750.86215621582        3.4429889840041460E-004
   1.9815010194765108E-004  -3.8981835420029778E-004   307497.20714393695       -609788.08312035562        1.0203296353031160E-003
   3.2879877338520911E-004  -3.8981835420029778E-004   509522.97165537969       -605415.08944818494        1.6906865355832039E-003
   4.5944744482276714E-004  -3.8981835420029778E-004   703731.04398322536       -598879.86238064035        2.3351029628141569E-003
   5.9009611626032431E-004  -3.8981835420029778E-004   888393.09215918777       -590641.31210528081        2.9478440085613138E-003
   7.2074478769788147E-004  -3.8981835420029778E-004   1065333.4787288357       -580847.39577541791        3.5349632275482141E-003
   8.5139345913543951E-004  -3.8981835420029778E-004   1233953.3591722527       -569503.36598094681        4.0944735486847317E-003
   9.8204213057299754E-004  -3.8981835420029778E-004   1391137.9960772444       -556598.41762572166        4.6160397272466420E-003
   1.1126908020105547E-003  -3.8981835420029778E-004   1535593.1493701979       -542482.09112585662        5.0953672477989246E-003
   1.2433394734481119E-003  -3.8981835420029778E-004   1667746.7311583003       -527308.16404401721        5.5338759977230740E-003
   1.3739881448856699E-003  -3.8981835420029778E-004   1786972.3428834362       -511236.37279341772        5.9294874768002015E-003
   1.5046368163232279E-003  -3.8981835420029778E-004   1892940.1324774446       -494466.64119666559        6.2811071780475083E-003
   1.6352854877607851E-003  -3.8981835420029778E-004   1985697.4435747366       -477188.89208279329        6.5888921959429570E-003
   1.7659341591983423E-003  -3.8981835420029778E-004   2065540.4962256846       -459573.05515932245        6.8538254405388840E-003
   1.8965828306359003E-003  -3.8981835420029778E-004   2132906.3262122925       -441769.42240613041        7.0773570731691377E-003
   2.0272315020734583E-003  -3.8981835420029778E-004   2188284.9233359769       -423915.38388271368        7.2611129658864257E-003
   2.1578801735110155E-003  -3.8981835420029778E-004   2232259.7388837393       -406142.24679420452        7.4070291123357421E-003
   2.2885288449485727E-003  -3.8981835420029778E-004   2265554.1362856063       -388567.76763542206        7.5175057591782045E-003
   2.4191775163861307E-003  -3.8981835420029778E-004   2288966.4103681436       -371290.49794719240        7.5951917885835685E-003
   2.5498261878236887E-003  -3.8981835420029778E-004   2303318.3348393627       -354391.88488024019        7.6428139897659125E-003
   2.6804748592612459E-003  -3.8981835420029778E-004   2309437.1695812489       -337938.41074433381        7.6631173560262342E-003
   2.8111235306988031E-003  -3.8981835420029778E-004   2308141.8077222924       -321982.75715318637        7.6588191183108029E-003
   2.9417722021363611E-003  -3.8981835420029778E-004   2300228.7219576053       -306564.99422285467        7.6325621126378199E-003
   3.0724208735739191E-003  -3.8981835420029778E-004   2286460.6622630046       -291713.98689483164        7.5868772771315006E-003
   3.2030695450114763E-003  -3.8981835420029778E-004   2267559.0008271160       -277448.84712843067        7.5241582511649460E-003
   3.3337182164490334E-003  -3.8981835420029778E-004   2244199.0187270353       -263780.30329806113        7.4466457357237718E-003
   3.4643668878865915E-003  -3.8981835420029778E-004   2217007.2584269159       -250711.94935480517        7.3564187085323213E-003
   3.5950155593241495E-003  -3.8981835420029778E-004   2186560.3525563325       -238241.37731033741        7.2553905377349889E-003
   3.7256642307617067E-003  -3.8981835420029778E-004   2153384.9870012910       -226361.20345567924        7.1453088594257003E-003
   3.8563129021992638E-003  -3.8981835420029778E-004   2117958.7820532769       -215059.99472052007        7.0277585014549351E-003
   3.9869615736368227E-003  -3.8981835420029778E-004   2080711.9180154665       -204323.09738134823        6.9041668774760733E-003
  -4.1132560554917492E-003  -3.8353138412139571E-004  -2088953.9190570759       -195575.09765828773       -6.9315152816943155E-003
  -3.9826073840541921E-003  -3.8353138412139571E-004  -2130126.9349564142       -205997.12613139290       -7.0681345657752827E-003
  -3.8519587126166340E-003  -3.8353138412139571E-004  -2169950.2886752016       -216992.67176776292       -7.2002754341553236E-003
  -3.7213100411790765E-003  -3.8353138412139571E-004  -2208030.6643346343       -228581.33284186458       -7.3266327958031860E-003
  -3.5906613697415189E-003  -3.8353138412139571E-004  -2243926.5586286034       -240780.36506476239       -7.4457416653569202E-003
  -3.4600126983039613E-003  -3.8353138412139571E-004  -2277145.3940630076       -253603.93404044947       -7.5559675843458827E-003
  -3.3293640268664037E-003  -3.8353138412139571E-004  -2307141.0552448300       -267062.25215255999       -7.6554984461660314E-003
  -3.1987153554288461E-003  -3.8353138412139571E-004  -2333312.0453208690       -281160.58670055406       -7.7423383788204686E-003
  -3.0680666839912885E-003  -3.8353138412139571E-004  -2355000.5634653554       -295898.12579985854       -7.8143046838616403E-003
  -2.9374180125537309E-003  -3.8353138412139571E-004  -2371492.9549100483       -311266.69504385820       -7.8690293296700912E-003
  -2.8067693411161733E-003  -3.8353138412139571E-004  -2382022.0942689138       -327249.33888284746       -7.9039668597435195E-003
  -2.6761206696786157E-003  -3.8353138412139571E-004  -2385772.1397147621       -343818.80642939708       -7.9164101678882368E-003
  -2.5454719982410581E-003  -3.8353138412139571E-004  -2381885.6744805672       -360935.97336474736       -7.9035141949723980E-003
  -2.4148233268035005E-003  -3.8353138412139571E-004  -2369473.2130274945       -378548.14276195917       -7.8623274720578742E-003
  -2.2841746553659429E-003  -3.8353138412139571E-004  -2347627.0567399659       -396587.10417086014       -7.7898380960252827E-003
  -2.1535259839283853E-003  -3.8353138412139571E-004  -2315444.6934290514       -414967.19574636547       -7.6830513732280004E-003
  -2.0228773124908277E-003  -3.8353138412139571E-004  -2272062.4108789973       -433584.29899009032       -7.5391013551317585E-003
  -1.8922286410532701E-003  -3.8353138412139571E-004  -2216689.4756659879       -452315.82716169098       -7.3553642496265812E-003
  -1.7615799696157125E-003  -3.8353138412139571E-004  -2148656.8019241383       -471020.67577108438       -7.1296199125236307E-003
  -1.6309312981781549E-003  -3.8353138412139571E-004  -2067494.0231672144       -489544.40635971254       -6.8603075853697895E-003
  -1.5002826267405973E-003  -3.8353138412139571E-004  -1972911.6078050840       -507732.81130448176       -6.5464665515962478E-003
  -1.3696339553030397E-003  -3.8353138412139571E-004  -1864645.0455681079       -525435.77372437599       -6.1872191197616328E-003
  -1.2389852838654821E-003  -3.8353138412139571E-004  -1742349.6527315213       -542489.86768779892       -5.7814215688466522E-003
  -1.1083366124279245E-003  -3.8353138412139571E-004  -1605737.7930561190       -558691.74179211981       -5.3281194713891075E-003
  -9.7768794099036688E-004  -3.8353138412139571E-004  -1454688.2120183557       -573813.25787068531       -4.8269104836248496E-003
  -8.4703926955280928E-004  -3.8353138412139571E-004  -1288707.7520435390       -587569.96069817292       -4.2761582222741474E-003
  -7.1639059811525168E-004  -3.8353138412139571E-004  -1109874.2626497161       -599602.19229343522       -3.6827573562696293E-003
  -5.8574192667769408E-004  -3.8353138412139571E-004  -922423.66095643560       -609902.21873617894       -3.0607634011390818E-003
  -4.5509325524013648E-004  -3.8353138412139571E-004  -724421.05836395966       -618496.11515005294       -2.4037560573368301E-003
  -3.2444458380257888E-004  -3.8353138412139571E-004  -520500.51789187273       -624811.54774556018       -1.7271119582790303E-003
  -1.9379591236502128E-004  -3.8353138412139571E-004  -314930.85022440332       -629222.74014599400       -1.0449957661070799E-003
  -6.3147240927463252E-005  -3.8353138412139571E-004  -104593.83174145830       -631600.47545008361       -3.4706066824783484E-004
   6.7501430510093913E-005  -3.8353138412139571E-004   108280.57301836777       -631739.00157009915        3.5929392206325941E-004
   1.9815010194765108E-004  -3.8353138412139571E-004   322732.92649628303       -629510.24673026311        1.0708844228237821E-003
   3.2879877338520911E-004  -3.8353138412139571E-004   535658.46892281249       -624855.51901158434        1.7774086968770557E-003
   4.5944744482276714E-004  -3.8353138412139571E-004   739129.23260704824       -617878.36912394385        2.4525603577101999E-003
   5.9009611626032431E-004  -3.8353138412139571E-004   931299.74571776227       -609098.57328501658        3.0902158062895602E-003
   7.2074478769788147E-004  -3.8353138412139571E-004   1115349.5612132316       -598718.25799758139        3.7009253566829556E-003
   8.5139345913543951E-004  -3.8353138412139571E-004   1291589.8005099124       -586805.82378699619        4.2857213642874805E-003
   9.8204213057299754E-004  -3.8353138412139571E-004   1455458.5340732909       -573029.06066008855        4.8294665472349164E-003
   1.1126908020105547E-003  -3.8353138412139571E-004   1605062.8489944809       -558111.12455232476        5.3258798886798610E-003
   1.2433394734481119E-003  -3.8353138412139571E-004   1741941.1048777977       -542060.71307059296        5.7800659354525635E-003
   1.3739881448856699E-003  -3.8353138412139571E-004   1864907.0818985312       -525063.39488655480        6.1880886022390195E-003
   1.5046368163232279E-003  -3.8353138412139571E-004   1973638.0364775332       -507358.83678237954        6.5488769692690395E-003
   1.6352854877607851E-003  -3.8353138412139571E-004   2068304.3556567694       -489152.88855268538        6.8629964106154623E-003
   1.7659341591983423E-003  -3.8353138412139571E-004   2149304.9544465048       -470623.74955117027        7.1317705962092130E-003
   1.8965828306359003E-003  -3.8353138412139571E-004   2217168.0612116046       -451925.99265578715        7.3569522803594630E-003
   2.0272315020734583E-003  -3.8353138412139571E-004   2272407.6254348154       -433200.52784035093        7.5402468375415366E-003
   2.1578801735110155E-003  -3.8353138412139571E-004   2315634.3895990523       -414590.04395791516        7.6836808183724072E-003
   2.2885288449485727E-003  -3.8353138412139571E-004   2347670.2649350688       -396221.24840401101        7.7899814683907113E-003
   2.4191775163861307E-003  -3.8353138412139571E-004   2369406.6334400340       -378195.89157164667        7.8621065493157671E-003
   2.5498261878236887E-003  -3.8353138412139571E-004   2381739.8654152025       -360597.04686697223        7.9030303749342608E-003
   2.6804748592612459E-003  -3.8353138412139571E-004   2385565.2273122277       -343492.08911219880        7.9157235962664073E-003
   2.8111235306988031E-003  -3.8353138412139571E-004   2381764.8205061313       -326933.65260348492        7.9031131803004081E-003
   2.9417722021363611E-003  -3.8353138412139571E-004   2371191.8346497482       -310960.88391292002        7.8680301598622448E-003
   3.0724208735739191E-003  -3.8353138412139571E-004   2354658.4797367407       -295601.08237308287        7.8131695900853330E-003
   3.2030695450114763E-003  -3.8353138412139571E-004   2332928.6287646326       -280871.36447641248        7.7410661354767743E-003
   3.3337182164490334E-003  -3.8353138412139571E-004   2306713.7522912836       -266780.17959572334        7.6540805800631006E-003
   3.4643668878865915E-003  -3.8353138412139571E-004   2276670.9069752065       -253328.65915337091        7.5543931530144626E-003
   3.5950155593241495E-003  -3.8353138412139571E-004   2243402.1167395879       -240511.82456047821        7.4440014752383587E-003
   3.7256642307617067E-003  -3.8353138412139571E-004   2207454.8311626250       -228319.67577947443        7.3247220803991419E-003
   3.8563129021992638E-003  -3.8353138412139571E-004   2169323.2797781327       -216738.17082269362        7.1981949087247983E-003
   3.9869615736368227E-003  -3.8353138412139571E-004   2129450.5658676461       -205750.09888380099        7.0658902545762230E-003
  -4.1132560554917492E-003  -3.7724441404249365E-004  -2136172.6174272071       -196730.87225970509       -7.0881951999770603E-003
  -3.9826073840541921E-003  -3.7724441404249365E-004  -2180000.1717658555       -207379.32086332908       -7.2336227079207276E-003
  -3.8519587126166340E-003  -3.7724441404249365E-004  -2222578.6039710073       -218628.85124469385       -7.3749054096635272E-003
  -3.7213100411790765E-003  -3.7724441404249365E-004  -2263505.6531762369       -230501.70910124766       -7.5107085331372874E-003
  -3.5906613697415189E-003  -3.7724441404249365E-004  -2302327.6203802107       -243017.91643003924       -7.6395266255254862E-003
  -3.4600126983039613E-003  -3.7724441404249365E-004  -2338535.9550650446       -256194.49565679370       -7.7596722270646097E-003
  -3.3293640268664037E-003  -3.7724441404249365E-004  -2371564.2051664763       -270044.56868971721       -7.8692657505105620E-003
  -3.1987153554288461E-003  -3.7724441404249365E-004  -2400785.5108576370       -284576.31395761215       -7.9662271650738706E-003
  -3.0680666839912885E-003  -3.7724441404249365E-004  -2425510.9439376486       -299791.76073325996       -8.0482704862199755E-003
  -2.9374180125537309E-003  -3.7724441404249365E-004  -2444989.2085994501       -315685.40476152778       -8.1129027827644175E-003
  -2.8067693411161733E-003  -3.7724441404249365E-004  -2458408.4176883586       -332242.65701482486       -8.1574300708101028E-003
  -2.6761206696786157E-003  -3.7724441404249365E-004  -2464900.5086247073       -349438.18192904902       -8.1789719665527165E-003
  -2.5454719982410581E-003  -3.7724441404249365E-004  -2463548.0672135563       -367234.18204898050       -8.1744843288774800E-003
  -2.4148233268035005E-003  -3.7724441404249365E-004  -2453392.7094123722       -385578.52867017599       -8.1407870715335968E-003
  -2.2841746553659429E-003  -3.7724441404249365E-004  -2433447.0731067327       -404402.40852088109       -8.0746039539480920E-003
  -2.1535259839283853E-003  -3.7724441404249365E-004  -2402719.8903845008       -423617.64757555281       -7.9726457754265168E-003
  -2.0228773124908277E-003  -3.7724441404249365E-004  -2360257.8168314192       -443115.42932725500       -7.8317491720880997E-003
  -1.8922286410532701E-003  -3.7724441404249365E-004  -2305179.8111492326       -462766.76588644687       -7.6489906944651707E-003
  -1.7615799696157125E-003  -3.7724441404249365E-004  -2236723.6767922509       -482420.58105041448       -7.4218412408116781E-003
  -1.6309312981781549E-003  -3.7724441404249365E-004  -2154382.7202129732       -501907.34325322596       -7.1486195131173578E-003
  -1.5002826267405973E-003  -3.7724441404249365E-004  -2057915.6314616441       -521061.92145981197       -6.8285248026690682E-003
  -1.3696339553030397E-003  -3.7724441404249365E-004  -1947069.6408651213       -539734.98466309358       -6.4607183753826502E-003
  -1.2389852838654821E-003  -3.7724441404249365E-004  -1821351.2402488829       -557765.50304142013       -6.0435626846266901E-003
  -1.1083366124279245E-003  -3.7724441404249365E-004  -1680145.3544237141       -574917.36226659489       -5.5750168031052146E-003
  -9.7768794099036688E-004  -3.7724441404249365E-004  -1523349.4566974207       -590892.94095541560       -5.0547405292813456E-003
  -8.4703926955280928E-004  -3.7724441404249365E-004  -1350030.3072531677       -605444.43001207139       -4.4796372098527479E-003
  -7.1639059811525168E-004  -3.7724441404249365E-004  -1162766.4095809888       -618221.29459545785       -3.8582627713920586E-003
  -5.8574192667769408E-004  -3.7724441404249365E-004  -966987.02641874296       -629080.28411514603       -3.2086324593733301E-003
  -4.5509325524013648E-004  -3.7724441404249365E-004  -760179.82767032925       -637959.13147647853       -2.5224099221447067E-003
  -3.2444458380257888E-004  -3.7724441404249365E-004  -546595.06247899018       -645090.62390467303       -1.8136982314008916E-003
  -1.9379591236502128E-004  -3.7724441404249365E-004  -331352.67908378353       -649886.79994195420       -1.0994862728883606E-003
  -6.3147240927463252E-005  -3.7724441404249365E-004  -111018.78624480733       -652530.36170223774       -3.6837979353723175E-004
   6.7501430510093913E-005  -3.7724441404249365E-004   113979.40628757233       -652777.71948591096        3.7820364981405144E-004
   1.9815010194765108E-004  -3.7724441404249365E-004   339807.04657364712       -649766.80937541591        1.1275393462081879E-003
   3.2879877338520911E-004  -3.7724441404249365E-004   562942.42470552318       -644988.11579602782        1.8679416448409321E-003
   4.5944744482276714E-004  -3.7724441404249365E-004   776545.16619034437       -637755.12935303780        2.5767129840776328E-003
   5.9009611626032431E-004  -3.7724441404249365E-004   977035.39667764551       -628375.98331403779        3.2419747132977944E-003
   7.2074478769788147E-004  -3.7724441404249365E-004   1168597.0572428943       -617252.74471737759        3.8776098824039266E-003
   8.5139345913543951E-004  -3.7724441404249365E-004   1352586.2662805722       -604437.38647777750        4.4881183299465008E-003
   9.8204213057299754E-004  -3.7724441404249365E-004   1523250.7016165233       -590091.44354807993        5.0544128426118894E-003
   1.1126908020105547E-003  -3.7724441404249365E-004   1678485.7500166944       -574392.83256097487        5.5695099447662733E-003
   1.2433394734481119E-003  -3.7724441404249365E-004   1820497.4482818223       -557392.92857141234        6.0407296532165276E-003
   1.3739881448856699E-003  -3.7724441404249365E-004   1947297.5428438897       -539396.52261626674        6.4614745940977459E-003
   1.5046368163232279E-003  -3.7724441404249365E-004   2058764.3251164395       -520698.33590728894        6.8313409169854381E-003
   1.6352854877607851E-003  -3.7724441404249365E-004   2155280.2480323249       -501509.91904605326        7.1515976677519934E-003
   1.7659341591983423E-003  -3.7724441404249365E-004   2237347.5700226524       -482016.16592613317        7.4239114279140445E-003
   1.8965828306359003E-003  -3.7724441404249365E-004   2305618.2901463029       -462375.06206015713        7.6504456446395940E-003
   2.0272315020734583E-003  -3.7724441404249365E-004   2360591.8087074803       -442726.30246737774        7.8328574156791893E-003
   2.1578801735110155E-003  -3.7724441404249365E-004   2402870.7143531442       -423231.24733876326        7.9731462357928058E-003
   2.2885288449485727E-003  -3.7724441404249365E-004   2433427.2281944463       -404027.77994617692        8.0745381050504553E-003
   2.4191775163861307E-003  -3.7724441404249365E-004   2453260.1644178750       -385218.92949005438        8.1403472640076916E-003
   2.5498261878236887E-003  -3.7724441404249365E-004   2463341.6927686222       -366888.81753215089        8.1737995422932648E-003
   2.6804748592612459E-003  -3.7724441404249365E-004   2464638.9727142155       -349105.57467530656        8.1781041445563793E-003
   2.8111235306988031E-003  -3.7724441404249365E-004   2458102.0856991340       -331921.51790345827        8.1564136075721102E-003
